Year,quarter,ukos,mode,purpose,package,Age,Sex,duration,Expected spend,country,,,,
2018,Oct-Dec,UK residents,Air,Business,Independent,35-44,Female,4-13 nights,1000.00,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Male,4-13 nights,100.00,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,1042.09,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,1500.00,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Female,4-13 nights,150.00,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,65 & over,Female,14-27 nights,740.49,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,VFR,Non-Independent,45-54,Male,14-27 nights,1596.00,Other Caribbean,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,16-24,Male,4-13 nights,3000.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,25-34,Male,4-13 nights,1350.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,25-34,Male,14-27 nights,1000.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,1500.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,45-54,Male,14-27 nights,1600.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,55-64,Male,28-90 nights,2617.50,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,55-64,Female,28-90 nights,2000.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,65 & over,Male,14-27 nights,2500.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,65 & over,Female,28-90 nights,1250.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Non-Independent,55-64,Female,1-3 nights,1462.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Non-Independent,65 & over,Male,14-27 nights,7066.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Non-Independent,65 & over,Male,28-90 nights,5382.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Business,Independent,45-54,Male,4-13 nights,2000.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Business,Independent,45-54,Female,14-27 nights,1983.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,Business,Independent,55-64,Male,14-27 nights,2852.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,16-24,Female,4-13 nights,500.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Male,4-13 nights,500.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Female,4-13 nights,650.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,1658.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,300.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,35-44,Male,14-27 nights,296.85,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,35-44,Female,4-13 nights,450.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,35-44,Female,14-27 nights,138.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,45-54,Male,4-13 nights,166.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Male,14-27 nights,998.15,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Male,28-90 nights,2809.33,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Female,4-13 nights,338.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Female,14-27 nights,773.13,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Female,28-90 nights,633.28,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,65 & over,Male,14-27 nights,1020.26,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,65 & over,Male,28-90 nights,2131.53,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,65 & over,Female,1-3 nights,1000.00,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,65 & over,Female,14-27 nights,822.97,Australia,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,65 & over,Female,28-90 nights,1333.13,Australia,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,35-44,Male,28-90 nights,5000.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,65 & over,Female,28-90 nights,11500.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,D/K,#NULL!,14-27 nights,1874.18,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,D/K,Male,14-27 nights,1442.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Non-Independent,65 & over,Male,14-27 nights,3990.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Male,14-27 nights,2000.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,25-34,Female,14-27 nights,758.75,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,35-44,Male,4-13 nights,500.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,35-44,Male,28-90 nights,900.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,VFR,Independent,55-64,Male,28-90 nights,1500.00,New Zealand,,,,
2018,Oct-Dec,UK residents,Air,Holiday,Independent,45-54,Male,4-13 nights,3000.00,Other countries,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent, 0-15,Male,1-3 nights,167.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,16-24,Male,Nil Stay,222.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,16-24,Female,Nil Stay,45.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Male,Nil Stay,44.94,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Male,1-3 nights,132.02,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Male,4-13 nights,755.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Female,Nil Stay,66.40,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Female,1-3 nights,171.98,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,Nil Stay,80.17,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,1-3 nights,112.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,4-13 nights,625.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Female,Nil Stay,50.67,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Female,1-3 nights,89.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,Nil Stay,59.66,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,1-3 nights,364.38,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,4-13 nights,216.55,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,Nil Stay,195.33,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,1-3 nights,312.50,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,Nil Stay,400.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,1-3 nights,125.52,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,4-13 nights,200.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,Nil Stay,67.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,1-3 nights,128.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,4-13 nights,311.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,Nil Stay,10.67,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,1-3 nights,229.47,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,4-13 nights,447.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Female,Nil Stay,27.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,16-24,Male,1-3 nights,45.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,25-34,Male,1-3 nights,263.17,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,25-34,Female,1-3 nights,35.50,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,35-44,Female,1-3 nights,58.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,45-54,Male,1-3 nights,325.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,45-54,Male,4-13 nights,571.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,45-54,Female,1-3 nights,264.93,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,55-64,Male,1-3 nights,309.01,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,55-64,Male,4-13 nights,766.50,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,55-64,Female,1-3 nights,517.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,55-64,Female,4-13 nights,411.16,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,65 & over,Male,1-3 nights,243.52,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,65 & over,Female,1-3 nights,310.93,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,25-34,Male,1-3 nights,65.86,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,35-44,Male,4-13 nights,1349.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,45-54,Male,Nil Stay,0.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,45-54,Male,1-3 nights,0.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,55-64,Male,Nil Stay,0.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,45-54,Male,Nil Stay,71.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,45-54,Male,1-3 nights,140.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,35-44,Male,Nil Stay,150.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,55-64,Male,Nil Stay,125.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,55-64,Male,1-3 nights,861.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,65 & over,Male,Nil Stay,204.00,Belgium,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Female,28-90 nights,900.00,Bulgaria,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,65 & over,Female,28-90 nights,1667.00,Croatia,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,16-24,Female,Nil Stay,200.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,16-24,Female,1-3 nights,200.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Male,1-3 nights,358.50,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Male,4-13 nights,500.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Female,Nil Stay,89.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Female,1-3 nights,408.14,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,25-34,Female,4-13 nights,121.40,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,1-3 nights,733.33,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,4-13 nights,353.14,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Female,Nil Stay,25.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Female,1-3 nights,250.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Female,4-13 nights,219.60,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,Nil Stay,23.50,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,1-3 nights,228.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,4-13 nights,521.71,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,14-27 nights,118.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,3-6 months,1000.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,Nil Stay,45.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,1-3 nights,240.66,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,4-13 nights,153.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,14-27 nights,750.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Female,28-90 nights,1000.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,Nil Stay,292.67,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,1-3 nights,207.97,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,4-13 nights,282.75,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,14-27 nights,2760.65,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,6 months-year,4250.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,Nil Stay,250.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,1-3 nights,358.46,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,4-13 nights,266.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,14-27 nights,304.77,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Female,28-90 nights,2100.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,Nil Stay,94.67,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,1-3 nights,437.14,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,4-13 nights,387.37,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,14-27 nights,328.36,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,28-90 nights,1307.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Male,3-6 months,2151.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Female,Nil Stay,120.39,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Female,1-3 nights,47.50,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Female,4-13 nights,211.04,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,65 & over,Female,14-27 nights,609.35,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent, 0-15,Male,1-3 nights,408.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent, 0-15,Female,1-3 nights,408.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,16-24,Male,4-13 nights,624.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,16-24,Female,4-13 nights,702.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,25-34,Male,1-3 nights,408.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,25-34,Male,4-13 nights,403.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,25-34,Female,1-3 nights,247.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,35-44,Male,1-3 nights,350.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,35-44,Male,4-13 nights,488.50,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,35-44,Female,1-3 nights,258.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,35-44,Female,14-27 nights,1935.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,45-54,Male,4-13 nights,367.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,65 & over,Male,4-13 nights,278.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,25-34,Male,4-13 nights,592.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,25-34,Female,1-3 nights,150.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,35-44,Male,1-3 nights,230.98,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,45-54,Male,1-3 nights,369.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,45-54,Male,4-13 nights,696.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,55-64,Male,1-3 nights,325.20,France,,,,
2018,Oct-Dec,UK residents,Sea,Business,Non-Independent,16-24,Male,4-13 nights,959.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Study,Independent,16-24,Male,1-3 nights,284.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent, 0-15,Male,4-13 nights,33.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,16-24,Male,4-13 nights,337.65,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,16-24,Female,1-3 nights,133.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Male,1-3 nights,443.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Male,4-13 nights,187.43,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Male,14-27 nights,379.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Female,1-3 nights,102.60,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Female,4-13 nights,181.46,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,35-44,Male,1-3 nights,0.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,35-44,Male,4-13 nights,138.14,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,35-44,Male,14-27 nights,89.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,35-44,Female,1-3 nights,50.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,35-44,Female,4-13 nights,125.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,45-54,Male,1-3 nights,20.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,55-64,Male,1-3 nights,180.03,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,55-64,Male,4-13 nights,250.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,55-64,Female,14-27 nights,100.00,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,65 & over,Male,1-3 nights,244.42,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,65 & over,Male,4-13 nights,24.17,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,65 & over,Female,4-13 nights,247.50,France,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,D/K,#NULL!,4-13 nights,232.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,16-24,Male,6 months-year,4000.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,25-34,Male,Nil Stay,0.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,45-54,Male,Nil Stay,675.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,45-54,Male,1-3 nights,50.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,45-54,Male,4-13 nights,100.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,45-54,Female,Nil Stay,187.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,45-54,Female,4-13 nights,125.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,55-64,Male,Nil Stay,159.33,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,55-64,Male,1-3 nights,31.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,55-64,Male,4-13 nights,500.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,55-64,Female,Nil Stay,168.20,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,65 & over,Male,Nil Stay,260.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Miscellaneous,Independent,65 & over,Female,Nil Stay,355.00,France,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,1-3 nights,400.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Male,4-13 nights,222.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,35-44,Female,4-13 nights,334.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,45-54,Male,4-13 nights,333.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,55-64,Male,4-13 nights,500.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Independent,D/K,#NULL!,14-27 nights,892.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,25-34,Male,1-3 nights,168.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,45-54,Male,4-13 nights,1165.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,45-54,Female,4-13 nights,482.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,55-64,Male,4-13 nights,1036.08,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,55-64,Female,4-13 nights,376.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,65 & over,Female,1-3 nights,351.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Holiday,Non-Independent,65 & over,Female,4-13 nights,384.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,25-34,Male,14-27 nights,504.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,35-44,Male,1-3 nights,424.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,35-44,Male,4-13 nights,67.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,45-54,Male,1-3 nights,378.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,55-64,Male,1-3 nights,500.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,Business,Independent,55-64,Male,28-90 nights,1783.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Male,1-3 nights,167.00,Germany,,,,
2018,Oct-Dec,UK residents,Sea,VFR,Independent,25-34,Male,4-13 nights,1000.00,Germany,,,,
